,Name,운영체제(OS),CPU,램,그래픽,저장장치,파워,무게(kg),PD충전,CPU_Score,GPU_Score,inch,ppi,Screen_Brightness,Screen_Refresh_Rate,Manufacturer,Value_Point,Value_for_Money_Point,Price_won,Launch_Date_CPU,inch_per_kg
939,MSI 모던시리즈 모던 15 B12M-i5 40GB램,미포함(프리도스),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 40GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,13650.0,1102.0,15.6,141.0,250.0,60.0,MSI,5.4690396680406,644.1742836325795,849000.0,2022.01,9.176470588235293
940,MSI 모던시리즈 모던 15 B12M-i5 WIN11,윈도우11(설치),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,13650.0,1102.0,15.6,141.0,250.0,60.0,MSI,5.356136442234148,994.5476635844672,628550.0,2022.01,9.176470588235293
941,MSI 모던시리즈 모던 15 B12M-i5 WIN11 16GB램,윈도우11(설치),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 16GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,13650.0,1102.0,15.6,141.0,250.0,60.0,MSI,5.372265474492213,976.775540816766,640000.0,2022.01,9.176470588235293
942,MSI 모던시리즈 모던 15 B12M-i5 WIN11 24GB램,윈도우11(설치),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 24GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,13650.0,1102.0,15.6,141.0,250.0,60.0,MSI,5.404523539008342,874.5183720078223,708000.0,2022.01,9.176470588235293
943,MSI 모던시리즈 모던 15 B12M-i5 WIN11 40GB램,윈도우11(설치),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 40GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,13650.0,1102.0,15.6,141.0,250.0,60.0,MSI,5.4690396680406,770.2872771888169,800000.0,2022.01,9.176470588235293
944,MSI 모던시리즈 모던 15 B12M-i5 스타 블루,미포함(프리도스),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,13650.0,1102.0,15.6,141.0,250.0,60.0,MSI,5.356136442234148,894.1797065499412,599000.0,2022.01,9.176470588235293
945,MSI 모던시리즈 모던 15 B12M-i5 스타 블루 WIN11,윈도우11(설치),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,13650.0,1102.0,15.6,141.0,250.0,60.0,MSI,5.356136442234148,838.2191336694076,728990.0,2022.01,9.176470588235293
946,MSI 모던시리즈 모던 15 B13M-i5,미포함(프리도스),인텔 / 코어i5-13세대 / i5-1335U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,18087.0,1102.0,15.6,141.0,250.0,60.0,MSI,5.402621512951802,643.1692277323574,840000.0,2023.01,9.176470588235293
947,MSI 모던시리즈 모던 15 B13M-i5 WIN11,윈도우11(설치),인텔 / 코어i5-13세대 / i5-1335U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,18087.0,1102.0,15.6,141.0,250.0,60.0,MSI,5.402621512951802,679.2845214564591,885340.0,2023.01,9.176470588235293
948,MSI 모던시리즈 모던 15 B13M-i7,미포함(프리도스),인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,15424.0,1445.0,15.6,141.0,250.0,60.0,MSI,5.566548294626855,504.22089825332256,1103990.0,2023.01,9.176470588235293
949,MSI 모던시리즈 모던 15 B13M-i7 WIN11,윈도우11(설치),인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.7,USB-PD,15424.0,1445.0,15.6,141.0,250.0,60.0,MSI,5.384804986459388,573.9078289255106,1028270.0,2023.01,9.176470588235293
950,MSI 모던시리즈 모던 15 B7M-R5,미포함(프리도스),AMD / 라이젠5(Zen3) / 7530U (2.0Hz) / 헥사(6)코어,DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.75,USB-PD,16254.0,1137.0,15.6,141.0,250.0,60.0,MSI,5.421831024068632,901.819834012846,601210.0,2023.01,8.914285714285715
951,MSI 모던시리즈 모던 15 B7M-R5 WIN11,윈도우11(설치),AMD / 라이젠5(Zen3) / 7530U (2.0Hz) / 헥사(6)코어,DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.75,USB-PD,16254.0,1137.0,15.6,141.0,250.0,60.0,MSI,5.373066439305419,1079.449220368334,587760.0,2023.01,8.914285714285715
952,MSI 모던시리즈 모던 15 B7M-R7,미포함(프리도스),AMD / 라이젠7(Zen3) / 7730U (2.0Hz) / 옥타(8)코어,DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.75,USB-PD,18931.0,1299.0,15.6,141.0,250.0,60.0,MSI,5.454639306227576,812.4034592695446,671420.0,2023.01,8.914285714285715
953,MSI 모던시리즈 모던 15 B7M-R7 WIN10,윈도우10(설치),AMD / 라이젠7(Zen3) / 7730U (2.0Hz) / 옥타(8)코어,DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.75,USB-PD,18931.0,1299.0,15.6,141.0,250.0,60.0,MSI,5.405874721464364,614.3039456209505,970000.0,2023.01,8.914285714285715
954,MSI 모던시리즈 모던 15 B7M-R7 WIN11,윈도우11(설치),AMD / 라이젠7(Zen3) / 7730U (2.0Hz) / 옥타(8)코어,DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.75,USB-PD,18931.0,1299.0,15.6,141.0,250.0,60.0,MSI,5.405874721464364,932.2402430613856,669880.0,2023.01,8.914285714285715
955,MSI 모던시리즈 모던14 B11M-i5 카본 그레이 WIN10 32GB램,윈도우10(설치),인텔 / 코어i5-11세대 / i5-1155G7 (2.5GHz) / 쿼드(4)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,USB-PD,10345.0,537.0,14.0,157.0,300.0,60.0,MSI,5.6598437730931686,544.2157474128047,1130000.0,2021.06,10.769230769230768
956,MSI 모던시리즈 모던14 B11M-i7 카본 그레이 WIN10,윈도우10(설치),인텔 / 코어i7-11세대 / i7-1195G7 (2.9GHz) / 쿼드(4)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,USB-PD,11080.0,537.0,14.0,157.0,300.0,60.0,MSI,5.586898978486974,620.7665531652193,990000.0,2021.06,10.769230769230768
957,MSI 모던시리즈 모던14 B11M-i7 카본 그레이 WIN10 16GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-1195G7 (2.9GHz) / 쿼드(4)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 1TB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,USB-PD,11080.0,537.0,14.0,157.0,300.0,60.0,MSI,5.667921627766315,566.7921627766315,1090000.0,2021.06,10.769230769230768
958,MSI 모던시리즈 모던14 B11M-i7 카본 그레이 WIN10 32GB램,윈도우10(설치),인텔 / 코어i7-11세대 / i7-1195G7 (2.9GHz) / 쿼드(4)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,USB-PD,11080.0,537.0,14.0,157.0,300.0,60.0,MSI,5.667544139777297,515.2312854342997,1190000.0,2021.06,10.769230769230768
959,MSI 모던시리즈 모던14 B11MOU-i5 8GB램,미포함(프리도스),인텔 / 코어i5-11세대 / i5-1155G7 (2.5GHz) / 쿼드(4)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 256GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,10345.0,1102.0,14.0,157.0,250.0,60.0,MSI,5.512302547156005,798.8844271240588,690000.0,2021.06,10.769230769230768
960,MSI 모던시리즈 모던14 B11MOU-i5 베이지 무스 16GB램,미포함(프리도스),인텔 / 코어i5-11세대 / i5-1155G7 (2.5GHz) / 쿼드(4)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 512GB,배터리: 52Wh / 어댑터: 65W / 충전단자: DC,1.3,,10345.0,537.0,14.0,157.0,250.0,60.0,MSI,5.663556810727578,650.98354146294,870000.0,2021.06,10.769230769230768
961,MSI 모던시리즈 모던14 B11MOU-i5 베이지 무스 32GB램,미포함(프리도스),인텔 / 코어i5-11세대 / i5-1155G7 (2.5GHz) / 쿼드(4)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 512GB,배터리: 52Wh / 어댑터: 65W / 충전단자: DC,1.3,,10345.0,537.0,14.0,157.0,250.0,60.0,MSI,5.792966556781112,531.4648217230377,1090000.0,2021.06,10.769230769230768
962,MSI 모던시리즈 모던14 B11MOU-i5 베이지 무스 64GB램,미포함(프리도스),인텔 / 코어i5-11세대 / i5-1155G7 (2.5GHz) / 쿼드(4)코어,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 512GB,배터리: 52Wh / 어댑터: 65W / 충전단자: DC,1.3,,10345.0,537.0,14.0,157.0,250.0,60.0,MSI,5.857105197824352,500.6072818653293,1170000.0,2021.06,10.769230769230768
963,MSI 모던시리즈 모던14 B11MOU-i5 베이지 무스 WIN10,윈도우10(설치),인텔 / 코어i5-11세대 / i5-1155G7 (2.5GHz) / 쿼드(4)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 512GB,배터리: 52Wh / 어댑터: 65W / 충전단자: DC,1.3,,10345.0,537.0,14.0,157.0,250.0,60.0,MSI,5.696192363232726,619.1513438296441,1010000.0,2021.06,10.769230769230768
964,MSI 모던시리즈 모던14 B11MOU-i5 베이지 무스 WIN10 16GB램,윈도우10(설치),인텔 / 코어i5-11세대 / i5-1155G7 (2.5GHz) / 쿼드(4)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 512GB,배터리: 52Wh / 어댑터: 65W / 충전단자: DC,1.3,,10345.0,537.0,14.0,157.0,250.0,60.0,MSI,5.728450427748855,596.713586223839,1050000.0,2021.06,10.769230769230768
965,MSI 모던시리즈 모던14 B11MOU-i5 베이지 무스 WIN10 32GB램,윈도우10(설치),인텔 / 코어i5-11세대 / i5-1155G7 (2.5GHz) / 쿼드(4)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 512GB,배터리: 52Wh / 어댑터: 65W / 충전단자: DC,1.3,,10345.0,537.0,14.0,157.0,250.0,60.0,MSI,5.728072939759835,596.6742645583162,1050000.0,2021.06,10.769230769230768
966,MSI 모던시리즈 모던14 B11MOU-i5 베이지 무스 WIN10 64GB램,윈도우10(설치),인텔 / 코어i5-11세대 / i5-1155G7 (2.5GHz) / 쿼드(4)코어,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,내장그래픽,M.2(NVMe) / 512GB,배터리: 52Wh / 어댑터: 65W / 충전단자: DC,1.3,,10345.0,537.0,14.0,157.0,250.0,60.0,MSI,5.857105197824352,504.9228618814097,1250000.0,2021.06,10.769230769230768
967,MSI 모던시리즈 모던14 B5M-R5 64GB램,미포함(프리도스),AMD / 라이젠5-4세대 / 5500U (2.1GHz) / 헥사(6)코어,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 1TB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,13180.0,1022.0,14.0,157.0,250.0,60.0,MSI,5.864394887173882,421.8989127463224,1390000.0,2021.01,10.769230769230768
968,MSI 모던시리즈 모던14 B5M-R5 WIN10,윈도우10(설치),AMD / 라이젠5-4세대 / 5500U (2.1GHz) / 헥사(6)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,13180.0,1022.0,14.0,157.0,250.0,60.0,MSI,5.771567158965235,565.8399175456112,1110000.0,2021.01,10.769230769230768
969,MSI 모던시리즈 모던14 B5M-R5 WIN10 16GB램,윈도우10(설치),AMD / 라이젠5-4세대 / 5500U (2.1GHz) / 헥사(6)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,13180.0,1022.0,14.0,157.0,250.0,60.0,MSI,5.605952883055831,757.5612004129501,830000.0,2021.01,10.769230769230768
970,MSI 모던시리즈 모던14 B5M-R5 WIN10 32GB램,윈도우10(설치),AMD / 라이젠5-4세대 / 5500U (2.1GHz) / 헥사(6)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,13180.0,1022.0,14.0,157.0,250.0,60.0,MSI,5.670469012088089,540.0446678179133,1140000.0,2021.01,10.769230769230768
971,MSI 모던시리즈 모던14 B5M-R5 WIN10 64GB램,윈도우10(설치),AMD / 라이젠5-4세대 / 5500U (2.1GHz) / 헥사(6)코어,DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,13180.0,1022.0,14.0,157.0,250.0,60.0,MSI,5.799501270152605,453.08603673067233,1370000.0,2021.01,10.769230769230768
972,MSI 모던시리즈 모던14 B5M-R5 WIN11,윈도우11(설치),AMD / 라이젠5-4세대 / 5500U (2.1GHz) / 헥사(6)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,13180.0,1022.0,14.0,157.0,250.0,60.0,MSI,5.771567158965235,560.3463261131296,1120000.0,2021.01,10.769230769230768
973,MSI 모던시리즈 모던14 B5M-R5 WIN11 16GB램,윈도우11(설치),AMD / 라이젠5-4세대 / 5500U (2.1GHz) / 헥사(6)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,13180.0,1022.0,14.0,157.0,250.0,60.0,MSI,5.670846500077108,572.8127777855665,1080000.0,2021.01,10.769230769230768
974,MSI 모던시리즈 모던14 B5M-R5 WIN11 32GB램,윈도우11(설치),AMD / 라이젠5-4세대 / 5500U (2.1GHz) / 헥사(6)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,13180.0,1022.0,14.0,157.0,250.0,60.0,MSI,5.670469012088089,472.53908434067415,1290000.0,2021.01,10.769230769230768
975,MSI 모던시리즈 모던14 B5M-R7,미포함(프리도스),AMD / 라이젠7-4세대 / 5700U (1.8GHz) / 옥타(8)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,15832.0,1299.0,14.0,157.0,250.0,60.0,MSI,5.674515363717001,520.5977397905505,1090000.0,2021.01,10.769230769230768
976,MSI 모던시리즈 모던14 B5M-R7 16GB램,미포함(프리도스),AMD / 라이젠7-4세대 / 5700U (1.8GHz) / 옥타(8)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,15832.0,1299.0,14.0,157.0,250.0,60.0,MSI,5.641879811211853,593.8820853907214,950000.0,2021.01,10.769230769230768
977,MSI 모던시리즈 모던14 B5M-R7 32GB램,미포함(프리도스),AMD / 라이젠7-4세대 / 5700U (1.8GHz) / 옥타(8)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,15832.0,1299.0,14.0,157.0,250.0,60.0,MSI,5.706395940244111,523.5225633251478,1090000.0,2021.01,10.769230769230768
978,MSI 모던시리즈 모던14 B5M-R7 WIN10,윈도우10(설치),AMD / 라이젠7-4세대 / 5700U (1.8GHz) / 옥타(8)코어,DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,15832.0,1299.0,14.0,157.0,250.0,60.0,MSI,5.625750778953789,562.5750778953789,1090000.0,2021.01,10.769230769230768
979,MSI 모던시리즈 모던14 B5M-R7 WIN10 16GB램,윈도우10(설치),AMD / 라이젠7-4세대 / 5700U (1.8GHz) / 옥타(8)코어,DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,15832.0,1299.0,14.0,157.0,250.0,60.0,MSI,5.706773428233129,582.3238192074621,1070000.0,2021.01,10.769230769230768
980,MSI 모던시리즈 모던14 B5M-R7 WIN10 32GB램,윈도우10(설치),AMD / 라이젠7-4세대 / 5700U (1.8GHz) / 옥타(8)코어,DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 1TB,배터리: 39Wh / 어댑터: 65W / 충전단자: DC,1.3,,15832.0,1299.0,14.0,157.0,250.0,60.0,MSI,5.771289557265387,443.9453505588759,1390000.0,2021.01,10.769230769230768
981,MSI 모던시리즈 모던14 C12M,미포함(프리도스),인텔 / 코어i7-12세대 / i7-1255U (1.7GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,13884.0,1445.0,14.0,157.0,300.0,60.0,MSI,5.792197660498596,551.6378724284377,1050000.0,2022.01,10.0
982,MSI 모던시리즈 모던14 C12M WIN11,윈도우11(설치),인텔 / 코어i7-12세대 / i7-1255U (1.7GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,13884.0,1445.0,14.0,157.0,300.0,60.0,MSI,5.792197660498596,591.0405776018976,1070000.0,2022.01,10.0
983,MSI 모던시리즈 모던14 C12M-i5,미포함(프리도스),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,13650.0,1102.0,14.0,157.0,300.0,60.0,MSI,5.597919909729777,934.5442253305137,599000.0,2022.01,10.0
984,MSI 모던시리즈 모던14 C12M-i5 WIN10,윈도우10(설치),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,13650.0,1102.0,14.0,157.0,300.0,60.0,MSI,5.646684494492989,570.372171160908,1080000.0,2022.01,10.0
985,MSI 모던시리즈 모던14 C12M-i5 WIN11,윈도우11(설치),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,13650.0,1102.0,14.0,157.0,300.0,60.0,MSI,5.597919909729777,1026.820975059115,635170.0,2022.01,10.0
986,MSI 모던시리즈 모던14 C12M-i5 베이지 로즈,미포함(프리도스),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,13650.0,1102.0,14.0,157.0,300.0,60.0,MSI,5.597919909729777,977.7001379296104,572560.0,2022.01,10.0
987,MSI 모던시리즈 모던14 C12M-i5 베이지 로즈 WIN11,윈도우11(설치),인텔 / 코어i5-12세대 / i5-1235U (1.3GHz) / 10코어(2P+8E),DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,13650.0,1102.0,14.0,157.0,300.0,60.0,MSI,5.597919909729777,1036.651835135144,630000.0,2022.01,10.0
988,MSI 모던시리즈 모던14 C5M-R5,미포함(프리도스),AMD / 라이젠5-4세대 / 5625U (2.3GHz) / 헥사(6)코어,DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,15182.0,1022.0,14.0,157.0,300.0,60.0,MSI,5.611618501677878,1068.370966526012,525250.0,2022.01,10.0
989,MSI 모던시리즈 모던14 C5M-R5 WIN10,윈도우10(설치),AMD / 라이젠5-4세대 / 5625U (2.3GHz) / 헥사(6)코어,DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,15182.0,1022.0,14.0,157.0,300.0,60.0,MSI,5.611618501677878,1002.8626959893268,649560.0,2022.01,10.0
990,MSI 모던시리즈 모던14 C5M-R5 WIN11,윈도우11(설치),AMD / 라이젠5-4세대 / 5625U (2.3GHz) / 헥사(6)코어,DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,15182.0,1022.0,14.0,157.0,300.0,60.0,MSI,5.793361809845345,634.652492205134,1002840.0,2022.01,10.0
991,MSI 모던시리즈 모던14 C5M-R7,미포함(프리도스),AMD / 라이젠7-4세대 / 5825U (2.0GHz) / 옥타(8)코어,DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,18425.0,1299.0,14.0,157.0,300.0,60.0,MSI,5.6537371532493,1029.2996565047515,549280.0,2023.01,10.0
992,MSI 모던시리즈 모던14 C5M-R7 WIN10,윈도우10(설치),AMD / 라이젠7-4세대 / 5825U (2.0GHz) / 옥타(8)코어,DR4(온보드) / 램 용량: 8GB / 3200MHz / 램 교체: 불가능,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 39.3Wh / 어댑터: 65W / 충전단자: DC,1.4,USB-PD,18425.0,1299.0,14.0,157.0,300.0,60.0,MSI,5.6537371532493,1010.3897979214562,649560.0,2023.01,10.0
